from_issue_key,to_issue_key,link_type,raw_link_type,direction
ZOOKEEPER-2451,ZOOKEEPER-2139,is duplicated by,Duplicate,inward
ZOOKEEPER-2139,ZOOKEEPER-2323,relates to,Reference,outward
ZOOKEEPER-2139,ZOOKEEPER-2416,relates to,Reference,outward
ZOOKEEPER-2139,ZOOKEEPER-3593,relates to,Reference,outward
ZOOKEEPER-2139,ZOOKEEPER-1467,relates to,Reference,outward
HBASE-14775,ZOOKEEPER-2139,is related to,Reference,inward
ZOOKEEPER-2139,ZOOKEEPER-2667,breaks,Regression,outward
ZOOKEEPER-2139,ZOOKEEPER-2517,breaks,Regression,outward
KNOX-1133,ZOOKEEPER-2139,is depended upon by,dependent,inward
ZOOKEEPER-2138,ZOOKEEPER-1893,depends upon,dependent,outward
ZOOKEEPER-2381,ZOOKEEPER-2137,is duplicated by,Duplicate,inward
ZOOKEEPER-2000,ZOOKEEPER-2137,is required by,Required,inward
ZOOKEEPER-2137,ZOOKEEPER-2136,depends upon,dependent,outward
ZOOKEEPER-2136,ZOOKEEPER-1675,relates to,Reference,outward
ZOOKEEPER-2137,ZOOKEEPER-2136,is depended upon by,dependent,inward
ZOOKEEPER-2135,ZOOKEEPER-2877,relates to,Reference,outward
ZOOKEEPER-2135,ZOOKEEPER-2722,relates to,Reference,outward
ZOOKEEPER-2135,ZOOKEEPER-2683,relates to,Reference,outward
ZOOKEEPER-2135,ZOOKEEPER-2720,relates to,Reference,outward
ZOOKEEPER-2135,ZOOKEEPER-2746,relates to,Reference,outward
ZOOKEEPER-2135,ZOOKEEPER-2716,relates to,Reference,outward
ZOOKEEPER-2493,ZOOKEEPER-2135,is related to,Reference,inward
ZOOKEEPER-2486,ZOOKEEPER-2135,is related to,Reference,inward
ZOOKEEPER-2529,ZOOKEEPER-2135,is related to,Reference,inward
ZOOKEEPER-2610,ZOOKEEPER-2135,is related to,Reference,inward
ZOOKEEPER-2481,ZOOKEEPER-2135,is related to,Reference,inward
ZOOKEEPER-2485,ZOOKEEPER-2135,is related to,Reference,inward
ZOOKEEPER-2497,ZOOKEEPER-2135,is related to,Reference,inward
ZOOKEEPER-2538,ZOOKEEPER-2135,is related to,Reference,inward
ZOOKEEPER-2487,ZOOKEEPER-2135,is related to,Reference,inward
ZOOKEEPER-2577,ZOOKEEPER-2135,is related to,Reference,inward
ZOOKEEPER-2686,ZOOKEEPER-2135,is related to,Reference,inward
ZOOKEEPER-1441,ZOOKEEPER-2135,is related to,Reference,inward
ZOOKEEPER-2482,ZOOKEEPER-2135,is related to,Reference,inward
ZOOKEEPER-2483,ZOOKEEPER-2135,is related to,Reference,inward
ZOOKEEPER-2484,ZOOKEEPER-2135,is related to,Reference,inward
ZOOKEEPER-2502,ZOOKEEPER-2135,is related to,Reference,inward
ZOOKEEPER-2508,ZOOKEEPER-2135,is related to,Reference,inward
FLINK-13417,ZOOKEEPER-2125,is related to,Reference,inward
SOLR-7893,ZOOKEEPER-2125,is depended upon by,dependent,inward
ZOOKEEPER-2123,ZOOKEEPER-2125,is depended upon by,dependent,inward
ZOOKEEPER-235,ZOOKEEPER-2125,is depended upon by,dependent,inward
ZOOKEEPER-2124,ZOOKEEPER-1604,relates to,Reference,outward
ZOOKEEPER-2275,ZOOKEEPER-2124,is related to,Reference,inward
ZOOKEEPER-2123,ZOOKEEPER-2125,depends upon,dependent,outward
ZOOKEEPER-2122,ZOOKEEPER-3567,blocks,Blocker,outward
ZOOKEEPER-235,ZOOKEEPER-2122,is depended upon by,dependent,inward
ZOOKEEPER-2120,ZOOKEEPER-2094,duplicates,Duplicate,outward
ZOOKEEPER-2094,ZOOKEEPER-2120,is related to,Reference,inward
ZOOKEEPER-2111,ZOOKEEPER-3652,relates to,Reference,outward
ZOOKEEPER-2139,ZOOKEEPER-2103,is duplicated by,Duplicate,inward
ZOOKEEPER-3496,ZOOKEEPER-2101,is duplicated by,Duplicate,inward
SOLR-6915,ZOOKEEPER-2100,is related to,Reference,inward
ZOOKEEPER-2189,ZOOKEEPER-2098,is related to,Reference,inward
ZOOKEEPER-1604,ZOOKEEPER-2095,is superceded by,Supercedes,inward
ZOOKEEPER-2120,ZOOKEEPER-2094,is duplicated by,Duplicate,inward
ZOOKEEPER-2094,ZOOKEEPER-2120,relates to,Reference,outward
ZOOKEEPER-2090,ZOOKEEPER-815,incorporates,Incorporates,outward
ZOOKEEPER-2090,ZOOKEEPER-671,incorporates,Incorporates,outward
ZOOKEEPER-2090,ZOOKEEPER-2431,incorporates,Incorporates,outward
ZOOKEEPER-2085,ZOOKEEPER-1718,duplicates,Duplicate,outward
ZOOKEEPER-2085,HIVE-8565,relates to,Reference,outward
ZOOKEEPER-2085,YARN-2815,relates to,Reference,outward
ZOOKEEPER-2085,HIVE-8609,relates to,Reference,outward
ZOOKEEPER-3400,ZOOKEEPER-2084,Is contained by,Container,inward
ZOOKEEPER-901,ZOOKEEPER-2080,is blocked by,Blocker,inward
ZOOKEEPER-2080,ZOOKEEPER-2778,relates to,Reference,outward
ZOOKEEPER-2246,ZOOKEEPER-2080,is related to,Reference,inward
ZOOKEEPER-1807,ZOOKEEPER-2080,is related to,Reference,inward
ZOOKEEPER-2164,ZOOKEEPER-2080,is related to,Reference,inward
ZOOKEEPER-2080,ZOOKEEPER-2778,breaks,Regression,outward
ZOOKEEPER-2080,ZOOKEEPER-1806,requires,Required,outward
ZOOKEEPER-2078,ZOOKEEPER-1927,duplicates,Duplicate,outward
ZOOKEEPER-1898,ZOOKEEPER-2074,is part of,Incorporates,inward
ZOOKEEPER-2063,ZOOKEEPER-2072,is required by,Required,inward
ZOOKEEPER-2068,ZOOKEEPER-2063,blocks,Blocker,outward
ZOOKEEPER-1604,ZOOKEEPER-2065,is superceded by,Supercedes,inward
ZOOKEEPER-2068,ZOOKEEPER-2063,is blocked by,Blocker,inward
ZOOKEEPER-2063,ZOOKEEPER-2072,requires,Required,outward
ZOOKEEPER-2062,ZOOKEEPER-1274,relates to,Reference,outward
ZOOKEEPER-1604,ZOOKEEPER-2061,is superceded by,Supercedes,inward
ZOOKEEPER-2056,ZOOKEEPER-1942,duplicates,Duplicate,outward
ZOOKEEPER-2242,ZOOKEEPER-2056,is duplicated by,Duplicate,inward
ZOOKEEPER-1334,ZOOKEEPER-2056,is related to,Reference,inward
ZOOKEEPER-1424,ZOOKEEPER-2052,is related to,Reference,inward
ZOOKEEPER-2046,ZOOKEEPER-1963,duplicates,Duplicate,outward
ZOOKEEPER-1237,ZOOKEEPER-2044,is duplicated by,Duplicate,inward
ZOOKEEPER-2677,ZOOKEEPER-2044,is related to,Reference,inward
ZOOKEEPER-2042,ZOOKEEPER-1927,duplicates,Duplicate,outward
ZOOKEEPER-2344,ZOOKEEPER-2035,is related to,Reference,inward
ZOOKEEPER-602,ZOOKEEPER-2029,is related to,Reference,inward
ZOOKEEPER-1907,ZOOKEEPER-2029,is related to,Reference,inward
ZOOKEEPER-4203,ZOOKEEPER-2029,is superceded by,Supercedes,inward
ZOOKEEPER-2684,ZOOKEEPER-2024,Blocked,Blocked,inward
ZOOKEEPER-2024,ZOOKEEPER-3585,relates to,Reference,outward
ZOOKEEPER-2024,ZOOKEEPER-3182,breaks,Regression,outward
ZOOKEEPER-2024,ZOOKEEPER-1609,supercedes,Supercedes,outward
ZOOKEEPER-2017,ZOOKEEPER-2182,relates to,Reference,outward
ZOOKEEPER-1556,ZOOKEEPER-2015,is related to,Reference,inward
ZOOKEEPER-107,ZOOKEEPER-2014,is related to,Reference,inward
ZOOKEEPER-2642,ZOOKEEPER-2014,is broken by,Regression,inward
ZOOKEEPER-2009,ZOOKEEPER-1897,duplicates,Duplicate,outward
ZOOKEEPER-1604,ZOOKEEPER-2007,is superceded by,Supercedes,inward
ZOOKEEPER-2006,ZOOKEEPER-1997,duplicates,Duplicate,outward
ZOOKEEPER-2004,ZOOKEEPER-1897,duplicates,Duplicate,outward
LOGGING-160,ZOOKEEPER-2000,is blocked by,Blocker,inward
ZOOKEEPER-2000,ZOOKEEPER-2137,requires,Required,outward
ZOOKEEPER-1992,ZOOKEEPER-1999,Is contained by,Container,inward
ZOOKEEPER-1998,MESOS-2681,blocks,Blocker,outward
ZOOKEEPER-2965,ZOOKEEPER-1998,is duplicated by,Duplicate,inward
ZOOKEEPER-2006,ZOOKEEPER-1997,is duplicated by,Duplicate,inward
ZOOKEEPER-1992,ZOOKEEPER-1997,is required by,Required,inward
ZOOKEEPER-1996,ZOOKEEPER-2243,duplicates,Duplicate,outward
ZOOKEEPER-1996,ZOOKEEPER-1509,duplicates,Duplicate,outward
ZOOKEEPER-1992,ZOOKEEPER-1999,contains,Container,outward
ZOOKEEPER-1992,ZOOKEEPER-1989,duplicates,Duplicate,outward
ZOOKEEPER-1992,ZOOKEEPER-1997,requires,Required,outward
ZOOKEEPER-1992,ZOOKEEPER-1989,is duplicated by,Duplicate,inward
ZOOKEEPER-1987,ZOOKEEPER-1950,duplicates,Duplicate,outward
ZOOKEEPER-1978,ZOOKEEPER-1982,is duplicated by,Duplicate,inward
ZOOKEEPER-1978,ZOOKEEPER-1982,duplicates,Duplicate,outward
ZOOKEEPER-1975,ZOOKEEPER-1976,is related to,Reference,inward
ZOOKEEPER-1975,ZOOKEEPER-1976,relates to,Reference,outward
ZOOKEEPER-1971,ZOOKEEPER-1948,relates to,Reference,outward
ZOOKEEPER-1968,ZOOKEEPER-1346,relates to,Reference,outward
ZOOKEEPER-1966,ZOOKEEPER-1953,relates to,Reference,outward
ZOOKEEPER-2046,ZOOKEEPER-1963,is duplicated by,Duplicate,inward
ZOOKEEPER-1954,ZOOKEEPER-1476,relates to,Reference,outward
ZOOKEEPER-1954,ZOOKEEPER-1256,relates to,Reference,outward
ZOOKEEPER-1966,ZOOKEEPER-1953,is related to,Reference,inward
ZOOKEEPER-1987,ZOOKEEPER-1950,is duplicated by,Duplicate,inward
ZOOKEEPER-1971,ZOOKEEPER-1948,is related to,Reference,inward
ZOOKEEPER-2056,ZOOKEEPER-1942,is duplicated by,Duplicate,inward
ZOOKEEPER-1940,ZOOKEEPER-3527,relates to,Reference,outward
ZOOKEEPER-2483,ZOOKEEPER-1932,is duplicated by,Duplicate,inward
ZOOKEEPER-2042,ZOOKEEPER-1927,is duplicated by,Duplicate,inward
ZOOKEEPER-2078,ZOOKEEPER-1927,is duplicated by,Duplicate,inward
ZOOKEEPER-1925,ZOOKEEPER-2169,duplicates,Duplicate,outward
ZOOKEEPER-2169,ZOOKEEPER-1925,is superceded by,Supercedes,inward
ZOOKEEPER-1920,ZOOKEEPER-938,relates to,Reference,outward
ZOOKEEPER-1919,ZOOKEEPER-1914,relates to,Reference,outward
ZOOKEEPER-1919,ZOOKEEPER-3053,relates to,Reference,outward
ZOOKEEPER-1919,ZOOKEEPER-2320,relates to,Reference,outward
ZOOKEEPER-1919,ZOOKEEPER-1887,relates to,Reference,outward
ZOOKEEPER-442,ZOOKEEPER-1919,is related to,Reference,inward
ZOOKEEPER-1910,ZOOKEEPER-1919,is related to,Reference,inward
ZOOKEEPER-1919,ZOOKEEPER-1914,is related to,Reference,inward
ZOOKEEPER-1910,ZOOKEEPER-1919,relates to,Reference,outward
ZOOKEEPER-442,ZOOKEEPER-1910,is related to,Reference,inward
ZOOKEEPER-2586,ZOOKEEPER-1910,is related to,Reference,inward
ZOOKEEPER-1907,ZOOKEEPER-2029,relates to,Reference,outward
ZOOKEEPER-602,ZOOKEEPER-1907,is related to,Reference,inward
ZOOKEEPER-2247,ZOOKEEPER-1907,is related to,Reference,inward
ZOOKEEPER-207,ZOOKEEPER-1907,is related to,Reference,inward
ZOOKEEPER-1905,ZOOKEEPER-22,relates to,Reference,outward
ZOOKEEPER-1898,ZOOKEEPER-2074,incorporates,Incorporates,outward
ZOOKEEPER-2004,ZOOKEEPER-1897,is duplicated by,Duplicate,inward
ZOOKEEPER-2009,ZOOKEEPER-1897,is duplicated by,Duplicate,inward
ZOOKEEPER-1897,HBASE-10903,relates to,Reference,outward
ZOOKEEPER-2787,ZOOKEEPER-1897,is related to,Reference,inward
ZOOKEEPER-1535,ZOOKEEPER-1897,is related to,Reference,inward
ZOOKEEPER-1810,ZOOKEEPER-1896,is part of,Incorporates,inward
ZOOKEEPER-1893,ZOOKEEPER-1707,relates to,Reference,outward
ZOOKEEPER-2138,ZOOKEEPER-1893,is depended upon by,dependent,inward
ZOOKEEPER-1887,ZOOKEEPER-442,relates to,Reference,outward
ZOOKEEPER-1919,ZOOKEEPER-1887,is related to,Reference,inward
ZOOKEEPER-2611,ZOOKEEPER-1887,is related to,Reference,inward
ZOOKEEPER-1829,ZOOKEEPER-1887,is related to,Reference,inward
ZOOKEEPER-1573,ZOOKEEPER-1879,is related to,Reference,inward
ZOOKEEPER-1875,NIFI-8394,relates to,Reference,outward
ZOOKEEPER-1866,ZOOKEEPER-1872,is related to,Reference,inward
ZOOKEEPER-1691,ZOOKEEPER-1870,is related to,Reference,inward
ZOOKEEPER-1810,ZOOKEEPER-1870,is broken by,Regression,inward
ZOOKEEPER-1805,ZOOKEEPER-1870,is broken by,Regression,inward
ZOOKEEPER-1866,ZOOKEEPER-1872,relates to,Reference,outward
ZOOKEEPER-2151,ZOOKEEPER-1863,is duplicated by,Duplicate,inward
ZOOKEEPER-1650,ZOOKEEPER-1862,is duplicated by,Duplicate,inward
ZOOKEEPER-2686,ZOOKEEPER-1858,is related to,Reference,inward
ZOOKEEPER-1856,ZOOKEEPER-2466,relates to,Reference,outward
ZOOKEEPER-1297,ZOOKEEPER-1851,is related to,Reference,inward
ZOOKEEPER-1147,ZOOKEEPER-1851,is related to,Reference,inward
ZOOKEEPER-1506,ZOOKEEPER-1846,is duplicated by,Duplicate,inward
ZOOKEEPER-1845,ZOOKEEPER-1733,duplicates,Duplicate,outward
ZOOKEEPER-1839,ZOOKEEPER-1179,relates to,Reference,outward
ZOOKEEPER-1715,ZOOKEEPER-1838,is related to,Reference,inward
ZOOKEEPER-1833,ZOOKEEPER-1179,relates to,Reference,outward
ZOOKEEPER-1829,ZOOKEEPER-1887,relates to,Reference,outward
ZOOKEEPER-1818,ZOOKEEPER-1810,requires,Required,outward
ZOOKEEPER-1816,ACCUMULO-1858,relates to,Reference,outward
ZOOKEEPER-1394,ZOOKEEPER-1816,is related to,Reference,inward
ZOOKEEPER-1573,ZOOKEEPER-1813,is duplicated by,Duplicate,inward
ZOOKEEPER-1811,AMBARI-12347,relates to,Reference,outward
ZOOKEEPER-1810,ZOOKEEPER-1896,incorporates,Incorporates,outward
ZOOKEEPER-1810,ZOOKEEPER-1870,breaks,Regression,outward
ZOOKEEPER-1818,ZOOKEEPER-1810,is required by,Required,inward
ZOOKEEPER-1740,ZOOKEEPER-1809,is related to,Reference,inward
ZOOKEEPER-1807,ZOOKEEPER-2080,relates to,Reference,outward
ZOOKEEPER-1807,ZOOKEEPER-1783,depends upon,dependent,outward
ZOOKEEPER-2080,ZOOKEEPER-1806,is required by,Required,inward
ZOOKEEPER-1732,ZOOKEEPER-1805,is related to,Reference,inward
ZOOKEEPER-1805,ZOOKEEPER-1870,breaks,Regression,outward
ZOOKEEPER-1798,ZOOKEEPER-2538,relates to,Reference,outward
ZOOKEEPER-1798,ZOOKEEPER-1793,relates to,Reference,outward
ZOOKEEPER-1797,ZOOKEEPER-2574,breaks,Regression,outward
ZOOKEEPER-1795,ZOOKEEPER-1646,relates to,Reference,outward
ZOOKEEPER-1742,ZOOKEEPER-1795,is related to,Reference,inward
