Task_ID,Topo_Level,Batch_Index,Summary,Task_Tag,Priority,Duration_Hours,Assigned_To,Start_Hour,End_Hour,Skill_Match,Topo_Order
1349,1,1,Four letter command hangs when network is slow,Bug fixing / Maintenance,Minor,2.0,A-274,0.0,2.0,1,219
1356,1,1,Snapshot serialization race condition can lead to partial transaction and inoperable data node,Bug fixing / Maintenance,Minor,2.5,A-298,0.0,2.5,0,220
1359,1,1,"In Login.java, a tgt with a small expiry time will break the code",Bug fixing / Maintenance,Minor,2.0,A-303,0.0,2.0,1,221
1364,1,1,Random test case failure in org.apache.zookeeper.test.StaticHostProviderTest,Testing & Verification,Minor,3.0,A-205,0.0,3.0,0,222
1367,1,1,Zookeeper is not using specified JMX port in zkEnv.sh,Bug fixing / Maintenance,Minor,2.5,A-128,0.0,2.5,0,223
1371,1,1,Wrong error message when secureClientPortAddress is configured but secureClientPort is not configured ,Bug fixing / Maintenance,Minor,2.0,A-262,0.0,2.0,1,224
1379,1,1,ZK Server startup fails if there are spaces in the JAVA_HOME path,Bug fixing / Maintenance,Minor,2.5,A-308,0.0,2.5,0,225
138,1,1,fix log messages in persistence code,Bug fixing / Maintenance,Minor,3.0,A-113,0.0,3.0,0,226
1381,1,1,Doc Issue,Documentation,Minor,2.0,A-316,0.0,2.0,1,227
1384,1,1,JMX log should not be printed while stopping ZK Server,Bug fixing / Maintenance,Minor,2.5,A-215,0.0,2.5,0,228
1389,1,1,zookeeper: Should retry on EAI_NONAME return from getaddrinfo(),Bug fixing / Maintenance,Minor,3.0,A-13,0.0,3.0,0,229
1401,1,1,Fix arrow direction in the 2-phase commit diagram in Zookeeper internal docs,Documentation,Minor,3.0,A-344,0.0,3.0,0,230
1402,1,1,Change client connect zk service timeout log level from Info to Warn level,Design & API Evolution,Minor,3.0,A-260,0.0,3.0,0,231
1404,1,1,Zookeeper server throws NullPointerExceptions while revalidating the session to the client,Bug fixing / Maintenance,Minor,3.0,A-176,0.0,3.0,0,232
1405,1,1,Include connected server address:port in log,Design & API Evolution,Minor,3.0,A-234,0.0,3.0,0,233
1407,1,1,Clear javac and javadoc warning from zookeeper,Documentation,Minor,3.0,A-111,0.0,3.0,0,234
1409,1,1,Many instances of ZookeeperSaslClient in one process - every instance should use different jaas config section.,Design & API Evolution,Minor,3.0,A-169,0.0,3.0,0,235
1415,1,1,JMX is disabled even if JMXDISABLE is false,Bug fixing / Maintenance,Minor,2.5,A-348,0.0,2.5,0,236
1419,1,1,Script that provide a way to build the ensemble with ease.,Build & Release Engineering,Minor,3.0,A-109,0.0,3.0,0,237
1424,1,1,Revisit 'VisibleForTesting' phrase used to indicate a member or method visible for testing,Testing & Verification,Minor,3.0,A-378,0.0,3.0,0,238
1429,1,1,Flushing DataOutputStream before calling toByteArray on the underlying ByteArrayOutputStream,Bug fixing / Maintenance,Minor,2.5,A-44,0.0,2.5,0,239
1431,1,1,zkServer.sh status does not work if JMX Port is enabled,Bug fixing / Maintenance,Minor,2.5,A-182,0.0,2.5,0,240
1432,1,1,Add ability to specify user under which zookeeper process should be started using zkServer.sh,Build & Release Engineering,Minor,2.0,A-383,0.0,2.0,1,241
1437,1,1,zkServer.sh should resolve canonical path from symlinks,Design & API Evolution,Minor,3.0,A-65,0.0,3.0,0,242
144,1,1,Error on version-info when compiling from the tarball distribution,Bug fixing / Maintenance,Minor,2.5,A-194,0.0,2.5,0,243
1441,1,1,Make fsync.warningthresholdms property configurable through zoo.cfg,Feature / Improvement Implementation,Minor,3.0,A-254,0.0,3.0,0,244
1449,1,1,Document leader.nodelay and follower.nodelay ZooKeeper server properties,Documentation,Minor,3.0,A-281,0.0,3.0,0,245
145,1,1,documentation  tab should contain the version number (and other small site changes),Documentation,Minor,2.0,A-39,0.0,2.0,1,246
1454,1,1,/etc/zookeeper isn't used for ZOOCFGDIR,Bug fixing / Maintenance,Minor,2.0,A-256,0.0,2.0,1,247
1462,1,1,Error handling issues in truncation code,Bug fixing / Maintenance,Minor,2.0,A-1,0.0,2.0,1,248
1463,1,1,miss event when the leader stop,Bug fixing / Maintenance,Minor,2.0,A-148,0.0,2.0,1,249
1464,1,1,Inconsistent truncation logic and out of sync logging and comments in recovery code,Bug fixing / Maintenance,Minor,2.0,A-273,0.0,2.0,1,250
1466,1,1,Create sample program for multi client single JVM scenario.,Design & API Evolution,Minor,2.0,A-362,0.0,2.0,1,251
1476,1,1,Refresh the invalid host which got unknownhostexception during connection in StaticHostProvider,Feature / Improvement Implementation,Minor,2.0,A-70,0.0,2.0,1,252
1480,1,1,"Cannot compile on ARM: ""Error: bad instruction `lock xaddl""",Bug fixing / Maintenance,Minor,2.0,A-173,0.0,2.0,1,253
1481,1,1,Limit Connection Count based on User,Feature / Improvement Implementation,Minor,2.5,A-193,0.0,2.5,0,254
1486,1,1,NullPointerException when redo Command is passed negative value,Bug fixing / Maintenance,Minor,3.0,A-351,0.0,3.0,0,255
149,1,1,Not all Mock tests are working,Testing & Verification,Minor,3.0,A-168,0.0,3.0,0,256
1490,1,1,ZooInspector support for read-only mode,Feature / Improvement Implementation,Minor,2.0,A-77,0.0,2.0,1,257
1494,1,1,"Exhibitor and zookeeper, Cannot open channel to x at election address",Bug fixing / Maintenance,Minor,2.0,A-379,0.0,2.0,1,258
1500,1,1,Improve ZooKeeperServerListenerImpl#notifyStopping() logging,Design & API Evolution,Minor,3.0,A-100,0.0,3.0,0,259
1502,1,1,Use shared library instead of static library in C client unit test,Testing & Verification,Minor,2.5,A-29,0.0,2.5,0,260
1503,1,1,C unit test improvement: line break between 'ZooKeeper server started' and 'Running',Testing & Verification,Minor,3.0,A-279,0.0,3.0,0,261
1509,1,1,C client calculates invalid time interval for pings et al,Bug fixing / Maintenance,Minor,3.0,A-244,0.0,3.0,0,262
1511,1,1,Document how to set up tool chains for build and test C client on all platforms,Documentation,Minor,3.0,A-375,0.0,3.0,0,263
1514,1,1,"Need to document that default ""secureClientPort"" for Client will be 2181 and not ""clientPort"" when starting in SSL enable mode",Documentation,Minor,3.0,A-302,0.0,3.0,0,264
1515,1,1,No proper logging when zookeeper failed to start in ssl mode.,Bug fixing / Maintenance,Minor,2.0,A-93,0.0,2.0,1,265
1517,1,1,Throwing Exception at zookeeper server side whenever client is closing the connection,Bug fixing / Maintenance,Minor,2.0,A-300,0.0,2.0,1,266
1519,1,1,"Close the zkCli using ""close"" command and then connect using ""connect"" then provide some invalid input, it closing the channel and connecting again",Bug fixing / Maintenance,Minor,2.5,A-201,0.0,2.5,0,267
1523,1,1,"Throwing nullpointerException when run the command ""config -c"" when client port is mentioned as separate and not like new style",Bug fixing / Maintenance,Minor,2.0,A-390,0.0,2.0,1,268
1524,1,1,"When start zookeeper server by configuring the server details in dynamic configuration with passing the client port, wrong log info is logged",Bug fixing / Maintenance,Minor,2.5,A-251,0.0,2.5,0,269
1533,1,1,"peerType remains as ""observer"" in zoo.cfg even though we change the node from observer to participant runtime",Bug fixing / Maintenance,Minor,2.0,A-230,0.0,2.0,1,270
1535,1,1,Potential memory leak in recordio.c,Bug fixing / Maintenance,Minor,2.5,A-141,0.0,2.5,0,271
1538,1,1,space should be truncated while reading password for keystore/truststore which is required to configure while SSL enabled,Bug fixing / Maintenance,Minor,2.0,A-265,0.0,2.0,1,272
1539,1,1,"Error message is not correct when wrong argument is passed for ""reconfig"" cmd",Bug fixing / Maintenance,Minor,2.0,A-10,0.0,2.0,1,273
154,1,1,"handle errors when parsing config file, throw illegalargumentexception rather than exit()",Feature / Improvement Implementation,Minor,2.5,A-57,0.0,2.5,0,274
1540,1,1,Node created having name with space is not deleted with delete command,Bug fixing / Maintenance,Minor,2.0,A-22,0.0,2.0,1,275
1545,1,1,/./// does not have the form scheme:id:perm and client is quit.,Bug fixing / Maintenance,Minor,2.5,A-309,0.0,2.5,0,276
1547,1,1,zkEnv.sh does not set $ZOOCFG properly if already set ,Bug fixing / Maintenance,Minor,2.0,A-324,0.0,2.0,1,277
1549,1,1,ErrorMessage is not correct when set IP acl and try to set again from another machine,Bug fixing / Maintenance,Minor,3.0,A-393,0.0,3.0,0,278
1551,1,1,Using one client able to access the znode with localhost but fails from another client when IP ACL is set for znode using 127.0.0.1,Bug fixing / Maintenance,Minor,2.5,A-392,0.0,2.5,0,279
1553,1,1,Not handled negative scenario for redo command,Bug fixing / Maintenance,Minor,2.0,A-360,0.0,2.0,1,280
1558,1,1,Zookeeper.c - gethostname drops subdomain returning only partial FQDN,Bug fixing / Maintenance,Minor,3.0,A-71,0.0,3.0,0,281
1559,1,1,Add script to merge PR from Apache git repo to Github,Feature / Improvement Implementation,Minor,2.0,A-208,0.0,2.0,1,282
156,1,1,events.poll timeout in watcher test too short,Testing & Verification,Minor,3.0,A-122,0.0,3.0,0,283
1563,1,1,Init script restart command broken on Debian Jessie,Bug fixing / Maintenance,Minor,3.0,A-95,0.0,3.0,0,284
1564,1,1,Snapshot generation fills up disk space due to high volume of requests.,Bug fixing / Maintenance,Minor,2.5,A-318,0.0,2.5,0,285
1565,1,1,SaslServerCallbackHandler#handleAuthorizeCallback() should log the exception,Bug fixing / Maintenance,Minor,2.5,A-38,0.0,2.5,0,286
1572,1,1,fix ClassNotFoundException on shutdown of client,Bug fixing / Maintenance,Minor,2.5,A-246,0.0,2.5,0,287
1576,1,1,CheckVersion outside of Multi causes NullPointerException,Bug fixing / Maintenance,Minor,2.0,A-6,0.0,2.0,1,288
1582,1,1,Build failure in contrib/zkfuse with gcc 6.x,Bug fixing / Maintenance,Minor,2.5,A-80,0.0,2.5,0,289
159,1,1,print C client log message timestamp in human readable form,Design & API Evolution,Minor,2.0,A-319,0.0,2.0,1,290
1597,1,1,Improve NIOServerCnxn#isZKServerRunning to reflect the semantics correctly,Design & API Evolution,Minor,2.0,A-243,0.0,2.0,1,291
1600,1,1,Use log4j2 as a logging framework as log4j 1.X is now deprecated,Feature / Improvement Implementation,Minor,2.5,A-102,0.0,2.5,0,292
161,1,1,c client should log an info message in zookeeper_init detailing connection parameters,Design & API Evolution,Minor,2.5,A-165,0.0,2.5,0,293
1617,1,1,Make it optional to fail build on test failure,Build & Release Engineering,Minor,3.0,A-286,0.0,3.0,0,294
1622,1,1,recreateSocketAddresses may recreate the unreachable IP address,Bug fixing / Maintenance,Minor,2.0,A-377,0.0,2.0,1,295
163,1,1,gcc warning from recordio.h,Bug fixing / Maintenance,Minor,2.0,A-418,0.0,2.0,1,296
1632,1,1,"Clarify documentation around ""auth"" ACL scheme",Documentation,Minor,2.0,A-216,0.0,2.0,1,297
1650,1,1,A Swift Connector of ZooKeeper is available now: Perfect-ZooKeeper,Feature / Improvement Implementation,Minor,2.5,A-107,0.0,2.5,0,298
1656,1,1,Investigate why existing unit tests does not leak connection bean for NIO code path,Testing & Verification,Minor,3.0,A-369,0.0,3.0,0,299
1659,1,1,Incorrect path crashes zkCli,Bug fixing / Maintenance,Minor,2.0,A-299,0.0,2.0,1,300
1661,1,1,"By default, only srvr four-letter word is on the whitelist, while documentation says all are",Documentation,Minor,3.0,A-223,0.0,3.0,0,301
1664,1,1,Some ideas about four word command,Feature / Improvement Implementation,Minor,3.0,A-188,0.0,3.0,0,302
1676,1,1,"The define of MAX_CONNECTION_ATTEMPTS in QuorumCnxManager.java seems useless, should it be removed?",Feature / Improvement Implementation,Minor,2.0,A-183,0.0,2.0,1,303
1687,1,1,Unnecessary stack-trace in server when the client disconnect unexpectedly,Bug fixing / Maintenance,Minor,2.5,A-257,0.0,2.5,0,304
1689,1,1,PurgeTxnLog#validateAndGetFile: return tag has no arguments.,Bug fixing / Maintenance,Minor,3.0,A-190,0.0,3.0,0,305
1690,1,1,Failure tight loop in acceptor,Bug fixing / Maintenance,Minor,2.5,A-282,0.0,2.5,0,306
1697,1,1,Pre-commit tooling improvement: auto close github pull request when a pull request is merged,Feature / Improvement Implementation,Minor,2.0,A-151,0.0,2.0,1,307
1701,1,1,race-condition when shutting down NIOServerCnxnFactory yields CancelledKeyException,Bug fixing / Maintenance,Minor,2.0,A-276,0.0,2.0,1,308
1705,1,1,The lastZxidSeen in FileTxnLog.java is never being assigned,Bug fixing / Maintenance,Minor,2.5,A-266,0.0,2.5,0,309
1706,1,1,ZooKeeperSaslClient#respondToServer should log exception message of SaslException,Design & API Evolution,Minor,3.0,A-343,0.0,3.0,0,310
1711,1,1,Main-Class JAR manifest attribute is incorrect,Bug fixing / Maintenance,Minor,2.0,A-49,0.0,2.0,1,311
1713,1,1,downconfig downloads empty file as folder,Bug fixing / Maintenance,Minor,2.5,A-358,0.0,2.5,0,312
1717,1,1,Allow for exponential backoff in ClientCnxn.SendThread on connection re-establishment,Design & API Evolution,Minor,2.5,A-58,0.0,2.5,0,313
172,1,1,add SEQUENCE flag documentation to the programming guide,Documentation,Minor,3.0,A-161,0.0,3.0,0,314
1721,1,1,some issues in c code of lock of recipes ,Bug fixing / Maintenance,Minor,3.0,A-258,0.0,3.0,0,315
1722,1,1,memory leak in create_buffer_iarchive() and create_buffer_oarchive(),Bug fixing / Maintenance,Minor,2.5,A-352,0.0,2.5,0,316
1723,1,1,memory leak in zoo_amulti() function,Bug fixing / Maintenance,Minor,2.0,A-47,0.0,2.0,1,317
1724,1,1,no null check for the pointer which returned by allocate_buffer() function,Bug fixing / Maintenance,Minor,2.5,A-341,0.0,2.5,0,318
173,1,1,AsyncOpsTest fails when running consecutively,Testing & Verification,Minor,2.0,A-314,0.0,2.0,1,319
1748,1,1,fsyncWarningThresholdMS is applied on each getChannel().force() - also needed on entire commit,Feature / Improvement Implementation,Minor,2.5,A-414,0.0,2.5,0,320
1749,1,1,The comment of the variable matchSyncs in class CommitProcessor has a mistake.,Bug fixing / Maintenance,Minor,2.0,A-389,0.0,2.0,1,321
175,1,1,review error code definition in both source and docs,Documentation,Minor,2.5,A-261,0.0,2.5,0,322
1750,1,1,Local session reconnect validation not forward to leader,Feature / Improvement Implementation,Minor,2.5,A-18,0.0,2.5,0,323
1772,1,1,"The function queueEmpty() in FastLeaderElection.Messenger is not used, should be removed.",Feature / Improvement Implementation,Minor,3.0,A-202,0.0,3.0,0,324
1776,1,1,C API Log Callback Lacks Context,Bug fixing / Maintenance,Minor,2.0,A-125,0.0,2.0,1,325
1786,1,1,NPE triggered if server receives a vote for a server id not in their voting view,Bug fixing / Maintenance,Minor,2.0,A-382,0.0,2.0,1,326
1789,1,1,.ignore file prevents adding src/java/main/org/apache/jute/compiler/generated dir to git repo,Bug fixing / Maintenance,Minor,2.0,A-235,0.0,2.0,1,327
1794,1,1,CMake declares incorrect ZooKeeper version,Bug fixing / Maintenance,Minor,2.0,A-222,0.0,2.0,1,328
1795,1,1,CMake build should use target-level commands,Build & Release Engineering,Minor,2.5,A-152,0.0,2.5,0,329
1800,1,1,Update zkEnv.cmd to check if environment variable are already exist,Feature / Improvement Implementation,Minor,3.0,A-138,0.0,3.0,0,330
1807,1,1,Publish the value of getIdleRecv() in WatchedEvent of Disconnected,Feature / Improvement Implementation,Minor,3.0,A-350,0.0,3.0,0,331
1809,1,1,Link libm in CMake on FreeBSD,Project / General Task,Minor,2.0,A-290,0.0,2.0,1,332
1816,1,1,what does these opeartion code mean,Feature / Improvement Implementation,Minor,2.0,A-174,0.0,2.0,1,333
182,1,1,documentation of DataWatcher state transition is misleading regarding auto watch reset on reconnect,Documentation,Minor,2.0,A-408,0.0,2.0,1,334
1824,1,1,Track OutOfMemory failures on Flaky Dashboard,Testing & Verification,Minor,3.0,A-220,0.0,3.0,0,335
1829,1,1,Unable to connect to remote host: Connection refused,Bug fixing / Maintenance,Minor,2.0,A-164,0.0,2.0,1,336
1830,1,1,Fix IPv6 literal usage,Documentation,Minor,2.0,A-83,0.0,2.0,1,337
1831,1,1,Do length check first before actual byte check in compareBytes method of Utils class,Feature / Improvement Implementation,Minor,2.0,A-331,0.0,2.0,1,338
1833,1,1, Logging the server local port to stderr,Design & API Evolution,Minor,3.0,A-9,0.0,3.0,0,339
1834,1,1,add more details to 'Unhandled scenario for peer' log.warn message,Project / General Task,Minor,3.0,A-248,0.0,3.0,0,340
1835,1,1,introduce fsync.warningthresholdms constant for FileTxnLog LOG.warn message,Project / General Task,Minor,3.0,A-56,0.0,3.0,0,341
1837,1,1,Format overflow warning when building with GCC 8.1,Build & Release Engineering,Minor,2.5,A-41,0.0,2.5,0,342
1839,1,1,Optionally suppress client environment logging.,Design & API Evolution,Minor,3.0,A-288,0.0,3.0,0,343
1841,1,1,document: is mutual auth with DIGEST-MD5 insecure?,Documentation,Minor,3.0,A-52,0.0,3.0,0,344
1843,1,1,Add a config parameter to control transaction log size,Feature / Improvement Implementation,Minor,3.0,A-33,0.0,3.0,0,345
1844,1,1,fix couple of typos,Bug fixing / Maintenance,Minor,2.5,A-166,0.0,2.5,0,346
1848,1,1,Fix unsafe use of sprintf(3) for creating IP address strings,Bug fixing / Maintenance,Minor,2.5,A-399,0.0,2.5,0,347
1850,1,1,Fix server snapshot behavior when out of disk space,Bug fixing / Maintenance,Minor,2.0,A-263,0.0,2.0,1,348
1852,1,1,Exit when ZooKeeper cannot bind to the leader election port,Feature / Improvement Implementation,Minor,2.5,A-105,0.0,2.5,0,349
1853,1,1,Define constant exit code and add documents,Documentation,Minor,2.0,A-384,0.0,2.0,1,350
1857,1,1,Flaky test:StaticHostProviderTest.testNextDoesNotSleepForZero,Testing & Verification,Minor,2.5,A-144,0.0,2.5,0,351
1858,1,1,change continue to break,Feature / Improvement Implementation,Minor,3.0,A-357,0.0,3.0,0,352
1860,1,1,Make BufferSizeTest reliable,Testing & Verification,Minor,3.0,A-218,0.0,3.0,0,353
1861,1,1,Connect string fix for non-existent hosts,Bug fixing / Maintenance,Minor,3.0,A-189,0.0,3.0,0,354
1863,1,1,Use Runnable instead of Thread for working items in WorkerService to improve the throughput of CommitProcessor,Performance Optimization,Minor,3.0,A-159,0.0,3.0,0,355
187,1,1,docs incorrectly state max client timeout as 60 seconds (it's based on server ticktime),Documentation,Minor,3.0,A-312,0.0,3.0,0,356
1870,1,1,Coding standard and Checkstyle,Feature / Improvement Implementation,Minor,2.0,A-3,0.0,2.0,1,357
1872,1,1,Improve the closeSession throughput in PrepRequestProcessor,Performance Optimization,Minor,2.0,A-4,0.0,2.0,1,358
1873,1,1,Add socket buffer size option to tune the TCP throughput between leader and learner,Performance Optimization,Minor,3.0,A-170,0.0,3.0,0,359
1875,1,1,Delete snapshot file on error,Feature / Improvement Implementation,Minor,3.0,A-94,0.0,3.0,0,360
1876,1,1,Make the DataTree.approximateDataSize more efficient,Build & Release Engineering,Minor,3.0,A-28,0.0,3.0,0,361
1877,1,1, Correct the LeaderBean.followerInfo to only return the followers list,Bug fixing / Maintenance,Minor,2.5,A-270,0.0,2.5,0,362
1878,1,1,add NetBeans nbproject directory to .gitignore,Project / General Task,Minor,3.0,A-24,0.0,3.0,0,363
188,1,1,cleanup the logging levels used (use the correct level) and messages generated,Code Refactoring & Cleanup,Minor,2.0,A-136,0.0,2.0,1,364
