assignee_id,assignee_code
971e60bf-da06-4f5a-bf64-a65cedfbadba,A-450
de854984-4202-43f3-9e74-22932bb98860,A-451
04737d93-ba82-4cf0-b8c3-7df2f399b456,A-452
4ded92da-b318-492e-8d36-d7dacb2839c4,A-453
73d16fea-7c41-4e52-b237-b4124927be97,A-454
5178b2b6-cc3f-4bf7-b6e4-2337c9ddf593,A-455
920fbab7-ae00-4a91-b4e1-ae3e9fda183e,A-456
e097db2c-5849-4a22-a0cd-de067b49a917,A-457
8a1447fc-3e36-4d45-b2f2-567474ad00a9,A-458
4b13ce37-059b-4296-8a1b-bb6069ccbeeb,A-459
4707469a-eade-4b6d-988a-307c09185d96,A-460
30228755-2c01-41ca-b099-a22555c2598f,A-461
7a399a50-fc13-430d-b42f-c485c814db61,A-462
15a71a8a-f897-4200-9fa8-dfdc1b64824b,A-463
1862e7b8-949d-4a15-b1f2-414fabfcb45c,A-464
de8194b2-f15f-4786-8e34-43b9b5f77aec,A-465
6286f102-357f-41b4-842f-cd58c496cf02,A-466
423852a9-1c66-48a1-b92b-77a2ef466479,A-467
e7e95568-e1ab-4bf8-91be-ad6531fd1aba,A-468
09290cfb-7808-4b24-88f5-045d990fa87a,A-469
44197b89-3920-4945-b592-f2713b3e822e,A-470
c6baa0a0-0ead-420f-89c2-7633dbe13d17,A-471
499194ba-183a-4426-a27d-33b224bf8926,A-472
beb41417-c2cd-4b61-8eb1-3385b3d066ae,A-473
1784c3fb-b9d7-40da-982b-15fe9405e16b,A-474
81f35514-3516-46bd-aaa4-15d5cfa3310e,A-475
e65bfd44-c433-445e-833c-0aaa152591f8,A-476
8f9158d5-6aaa-46bf-974d-6c41917d0a42,A-477
415ef5b4-d22c-4110-81b9-d685dab65760,A-478
1b571aca-74f0-4bb9-9c04-cfe71e5d5b7f,A-479
74bf3cc9-fdd7-4eb9-b0d3-84bcd741f679,A-480
2b78a956-733a-448d-bb8d-74dc65fab346,A-481
b6a7df6a-bc7a-49b7-b7b0-c100e0bb6a20,A-482
c02cde5c-2f5d-4b08-ba63-158f01b14ac0,A-483
05680230-0c76-4d8b-973f-7036e7185738,A-484
5f198d8f-a93a-42ae-985e-af795633895a,A-485
408a2ba5-ed9e-490b-9d1f-6a0114a94eb0,A-486
afefb86d-aa62-4d46-8944-d74814b03dbe,A-487
6560a984-60c3-4417-a299-30863d9558e9,A-488
15c2edb3-c597-42d1-85ce-3493a7b3c797,A-489
91a72117-904f-423a-a07a-29aea6a6907b,A-490
c611f674-5a1e-4e1f-a90d-4ca44eca36a9,A-491
c80ba9c9-215e-455c-9e0e-634a222803fb,A-492
e962c455-e8f6-4350-b9ee-bb5250e26c48,A-493
eae5d8eb-e371-4c0f-a29a-9806c8a7fa51,A-494
d1e09052-868b-4082-8658-afb8fb7507bd,A-495
ddff7755-4918-4c52-bfdd-f4cf80109953,A-496
cc52c1ff-dc68-4d21-bca6-042d15d2aeda,A-497
be579b55-cea5-4e4d-aa7d-c8a566278592,A-498
7ff89e78-86e9-434e-98b2-07b2596e1f55,A-499
eeec1270-1e72-4e63-816c-faeb6b867280,A-500
b5adb6f0-7569-46e9-be94-4e6e6ca4b68e,A-501
b72dfc44-1ab9-432f-84fa-825b83754719,A-502
c5bbe244-b6d1-492b-9d55-2cb76ec0e01a,A-503
b2efe4a7-67b6-4770-adb7-dfb85532ad22,A-504
f27f9b4a-3df4-471f-945b-b437a4097cc5,A-505
c8d05a58-1fb8-4646-a700-ffec031531c7,A-506
7d11bb15-424e-4638-a1b0-4f9296b6b3fc,A-507
d9152c01-d40c-4e52-ba46-9fa88d1db779,A-508
bc53018b-7f3c-4b00-9d13-0592bb77df1b,A-509
1532d76e-7657-4dca-975d-b2eb50a28d00,A-510
7fc062e3-5624-45c0-90b4-03edae59e3fd,A-511
5a67fd80-872d-4653-a1ae-a131160ff5d5,A-512
32c3a51b-cfeb-4c27-9846-b12ed3a433e3,A-513
4fad6889-e3a2-4bfb-84dd-bc995544880a,A-514
daab0b70-bead-4ccc-9036-0f1fa45ee818,A-515
7d359e4b-e110-483a-a167-afadf04ad4f2,A-516
a4bd6487-dfa8-4221-be36-28083ded86b3,A-517
3fcf2f46-4001-4317-8333-bed691c80869,A-518
2e471dff-2562-47b8-9c66-94085d835c5e,A-519
ef18e5e4-6537-4523-a690-f301744807da,A-520
e22e0be9-08fc-4eec-88b7-f555066e0ef7,A-521
08f02c85-c76d-40b1-8cae-1486aea74f42,A-522
c0573b19-b702-4c6c-9507-5981ff380d03,A-523
6254a8a2-9244-43f7-a120-b40d4249006d,A-524
551f5094-9afc-442b-8608-5c440ba7e0d1,A-525
27aabb61-ad9a-4d76-a074-7e9767c281b3,A-526
5db59364-d5e6-4f70-9e4c-e2dc9b2aa440,A-527
42c56f59-d3f8-4468-9f91-b262802de872,A-528
f0548e3d-c578-4691-9562-29fb3a02750a,A-529
8d2a2bfa-a3e3-444b-a0b7-34647ec981c4,A-530
d028e006-b618-4603-9a21-49d5d56a7166,A-531
ffedb12f-3ad8-456b-81e3-68af8f50647c,A-532
f1421581-02b7-4ef3-b440-b8fbc28121b1,A-533
48a79af5-8115-4744-af0b-70de7e7cfc8f,A-534
05656ef2-a13c-4b9a-afbb-115917fbd19f,A-535
3bbb9763-dbaa-4e29-a2ab-d27a78777d71,A-536
19c88417-465d-4823-a7a2-91d7980e6ee8,A-537
db93767e-5c35-40b6-95c6-0e3ebff25c9c,A-538
3076d69e-5209-4a15-ad91-57ddd0035f6b,A-539
01a94770-7d5e-487b-b4d5-3268b8bf7bb5,A-540
e24d6da9-1f86-4af6-a7f6-2f9b55dfe427,A-541
77c61bbc-d352-477c-84c2-f50e60e2fd67,A-542
4028caf0-f9e2-497d-b904-067577d80ee6,A-543
7b05f391-9f89-435b-afdf-4ec1e28de0fb,A-544
595b471d-24aa-4615-a08c-05b856d3d841,A-545
16eb3aeb-dec9-480a-8d3a-7e5dfd2823bf,A-546
228add27-8a25-4494-9b4b-4e79679fddaf,A-547
96fa2254-8a53-407f-979c-ff6d063267ab,A-548
f86c59e8-e2d3-4d64-8aeb-45d27463a917,A-549
ef244544-c553-4c46-bfe2-db43d46378b4,A-550
facfb40f-05ff-474e-bc85-852c0c9bb944,A-551
212d9fed-e1f5-4207-9a8b-022d8ddeba84,A-552
1730f6f8-73a7-49cf-a010-e52953c7fde4,A-553
25b70c6e-7445-49f7-b0ca-14ede97e894d,A-554
c7308b9a-27ca-4117-b25d-85808e2b6eef,A-555
5761d96b-3d69-4d0d-864f-28dcf0784e19,A-556
72ae8bce-5091-4099-8d2e-95d8de4a4bcf,A-557
b741e5ac-38e7-4669-aaa7-148b6f1f5036,A-558
1aa5b106-d41d-4c6e-9348-7314739c9242,A-559
292b09d6-e839-4fca-a0ac-5adf62341d15,A-560
53cc3272-b567-48cb-a902-83a5b8cf3803,A-561
b41d6d16-d859-4776-b128-610cb9ba57d2,A-562
d1a8077c-01ad-4b7c-b12d-3ddce41cd50e,A-563
5090ef21-c857-486d-9015-7fe18c7c2893,A-564
36d15733-3cb9-491e-bc41-04901b5df920,A-565
dd133987-d1c1-486e-a5c6-7080a3d2a58a,A-566
bc34dce2-3714-4568-8c73-833e28bc1e3d,A-567
9bcae771-5729-4617-8e4d-4167b7d3b847,A-568
51d3fc14-d62b-42c0-8908-d07fe274d22e,A-569
31c10b6a-c756-4ab8-a07e-b52e7e1dcc27,A-570
b91eabae-050b-4339-959e-13af84cb36f4,A-571
9b4a5d63-95cc-4213-b55a-b68473502579,A-572
07afb728-dbac-4d86-bc3b-0699bfc9147a,A-573
8269d182-6b60-4055-b801-e2d2c4054e3d,A-574
30d52f21-85c7-45fb-843f-1e402a4942b6,A-575
437d6771-9c2b-4fc7-ab7a-b743c4903305,A-576
c08d2969-dcb5-4391-b385-88c8f70647cc,A-577
903078b3-d359-47b8-a243-34d29ab884fe,A-578
7048f930-06b4-40bd-85c6-3e72ab7b96bc,A-579
5d153fd7-8444-468c-bbe1-5b66f5500859,A-580
6cd496f5-b274-4d23-b364-97a5c7109d48,A-581
9aac77d4-7b94-4356-bc0e-d16bbfd3ebfb,A-582
9206f1ff-96e4-4b1a-a577-8e2227279172,A-583
1eb4abb9-e3a5-48f4-b0d9-45a5e6d0a307,A-584
de9bd69d-a7f8-4d8e-a7e1-c8b78de35ace,A-585
0b9f568c-d3e8-4832-b91c-9d8a82ee971e,A-586
f67b20cd-fc9f-40e6-ad30-620865e654e1,A-587
03e48f6a-c2d3-4ce8-ba58-34d32cc568ab,A-588
89c6aa5d-1e6c-4cf0-832e-b5f09ed716af,A-589
4fb582ef-d76a-4065-9e64-98bb962803cf,A-590
68c16a84-b723-4c4d-8d89-6ffbf0acb4d3,A-591
ce635d9e-0d57-4de5-b95a-5ebe445980a3,A-592
50376d78-a9c8-4ea5-a4c2-7b05b7814be9,A-593
27d8b2ad-28aa-4889-b48d-fe1f407195c7,A-594
f8a22ff8-cd6a-4027-a7ef-74dc11eea350,A-595
cad08c60-88c2-4c1b-8aea-f4c129641eb0,A-596
fda05608-b1f1-49e7-a0ca-fd08d08fcf23,A-597
48c2bc44-2b3c-47d1-9b55-64e6ba52e1ab,A-598
9920f769-e932-408b-bddb-983c8942a5de,A-599
6f409492-9641-4418-b110-3f0ad4a1dd8a,A-600
bbf6d168-447d-44cd-b07e-017c77fabaa2,A-601
82bd4ad8-c8d9-4c91-b89f-1fe657193730,A-602
5b9884fc-2d98-4b11-978f-9eef97162d6f,A-603
8ebe1205-c464-43ce-ae40-f464f973c748,A-604
474ebb13-e2af-4c13-b849-c50b1df66066,A-605
b23d3cc7-933e-475f-ad2b-eec0741f3bbc,A-606
2a952c35-fa83-48b4-ad34-ff0310120bb0,A-607
7f0c4596-ebbd-45b8-aae7-0a57fc2e9196,A-608
5f669970-fc19-44a4-9d3a-aae3ce2593ca,A-609
e5e2dab0-3409-42d5-a424-de7671f16f77,A-610
c0053dc4-01db-426a-929e-7628dfaceed0,A-611
2ea41eaa-3f12-44d7-8eff-cd6da7d5f4f4,A-612
9cf88224-658a-47d9-a50d-568fc2b0f05b,A-613
15124b40-3219-4ca2-b43d-781ea04c8cb9,A-614
59e33b00-7a2d-4a91-82c2-4934cc29751e,A-615
fc9dfa87-ceb7-4c93-8c55-b1ee27b5b9ae,A-616
153b8e31-8fef-415d-8dba-dcf49fef837e,A-617
a718c035-989e-41ce-827a-4c093bd253ab,A-618
4b15e70e-928c-4211-8242-59c206a99be7,A-619
745e05f7-2092-4414-ab5c-f56644814c9a,A-620
f194fd6f-8839-4d2b-9f66-f989bd01219a,A-621
cf0d43dd-b952-463c-a3af-3ed64668b932,A-622
1c791010-1a6d-49b9-be90-21bbeea8d9fb,A-623
7a68f07d-75e4-4181-b69b-7a1c6953f914,A-624
b93ed816-9ffb-4127-8c15-7fd1ac09e9c2,A-625
d1b6da80-bcc0-48bc-bc3b-0258f8a0e794,A-626
3e9c5fd0-a8f9-4162-a366-b499bdf9a3a8,A-627
c2121784-7246-45f9-91cd-7ea9b529b268,A-628
313879cb-b54b-4a08-90e2-f336fe892e93,A-629
8fe85f69-1296-42bd-9311-83c286c6ca04,A-630
b23ba5bb-2253-4f5c-ad55-3897e45dcecb,A-631
b215624b-01fa-4b5e-aa6d-e7e94c086f3f,A-632
5a9ce0bd-80c1-4734-af1a-afd79bc63144,A-633
8dddc57e-6f91-4067-83d0-e472ba0b7189,A-634
c22cfcce-5fc4-45ac-8d69-7d5c231c5774,A-635
cca078da-7b3c-4bdc-8fe2-5764254425a3,A-636
a5675651-8032-45c6-a4b8-8a04de49710f,A-637
0a086c95-20bd-4be8-b565-2ed7c9459d4e,A-638
d9f4d2b8-8aae-4945-a569-72e0759c5bd3,A-639
876ed3a0-31ac-4f11-9ef3-33c42a6be989,A-640
be1217f2-9af2-4ee7-8bb2-799ef9d0387f,A-641
68c69789-cf39-4a29-9e26-366eb4ead15d,A-642
7792940e-ff8f-43e2-9d0a-d62f98fff11a,A-643
0b3ccc95-5e0b-4978-9da1-d1df0061503c,A-644
24785688-2b94-4573-bac2-6c391610ba14,A-645
084edc59-37e8-4a2f-91fc-74a85ca8df6e,A-646
5eb48380-ae87-4626-b185-6c371db9eef5,A-647
adbde583-55da-4aa7-92ed-5c3bb953c367,A-648
308d9d3f-f857-44d4-92ae-ea44b8c8a7af,A-649
c0a5e6b5-3f52-48ea-8523-9c63dab3a415,A-650
f58e1f2d-766c-4553-96b1-17b56cd6df76,A-651
24501e42-87db-4a16-bcaf-95fe5fdb361b,A-652
f2050113-e12a-47f3-9ede-b70748cf1681,A-653
6033ee3e-c2b2-4826-a920-b5f01ff0084c,A-654
fa639496-7fb8-41f0-ba44-70e753ebaf63,A-655
cda0f936-27c9-4a8d-a51b-40eefbc8c222,A-656
1f87b28f-1a7e-4c22-bf03-9db2c5534343,A-657
459ca8bf-c7c3-4534-a5d6-aba8dc22556d,A-658
2a3fea8e-6f3e-41ea-960d-845040c1de51,A-659
abc3f6b6-b1ca-43b9-83e0-94acc42a57ef,A-660
f519bc44-948c-460f-9833-879f732a9c20,A-661
2431515c-46b0-4119-a50c-ecb68748c6e6,A-662
72ceed7b-dda8-4ed9-8c07-4514d62a3cbb,A-663
888f73a4-9a6f-49d3-9aac-826f389e18ef,A-664
1f9d316d-ab91-47f3-9b23-98bc20326529,A-665
c407eb26-e73c-48c7-abc0-b1ce6d2d4c6c,A-666
3caff7cb-d475-4298-9a62-ca4f48b87cb0,A-667
a4665583-0b26-4b28-8843-4c8faa92dfe9,A-668
024d1181-c654-42a6-b6df-85cdb1ea3847,A-669
79d6863f-87c2-4f9d-9b25-71fd00230648,A-670
e5f457e9-71fb-4d81-9696-59ba79c18689,A-671
3303e50e-a135-4e92-9e6d-0f68acd55210,A-672
78c88856-d222-449d-bfdf-2a27a13bf9c3,A-673
92b569db-cf4b-459f-9295-75f5781bbc37,A-674
5cfc9cb5-8f64-4c8d-ae16-248659edc6de,A-675
1ccd4292-d86f-416c-8ad0-1798d74b6116,A-676
15e1a0e5-17a3-4fca-8d67-e93e5dffc8d2,A-677
68d251a0-8fe8-4098-975c-cab19947cced,A-678
0a384324-202f-46be-aa0f-c232d99c9624,A-679
3454f0a7-1729-4806-b9f6-e63ea98ee5f0,A-680
d31067ea-161e-4fe5-b7b3-306e42058b8f,A-681
b9c6359b-2020-4a1c-b426-ab5fe154bf85,A-682
02d66eff-22c6-4401-840f-8d4cd061515c,A-683
5a160634-2ebc-4f0b-80ea-72940dc9618d,A-684
d82cdbdd-bd92-427d-8bc1-9892ea969ef1,A-685
b7538bce-44c0-4d75-82c3-570e8d183a1d,A-686
ae96557a-8db7-4f2c-a613-e11db0e06ce3,A-687
87586ab2-8529-4c00-9083-e702d398c567,A-688
f4f8065e-e4c0-424b-aaec-0a162a2b7381,A-689
e511bc8c-c55d-48ad-8029-05c957d2a34d,A-690
9a7f063a-6d83-4539-916f-42679d46e8cd,A-691
3540b935-e480-4889-9af0-09f8a50f438a,A-692
b7c3ee09-cf02-4ac9-b986-337f0d06d6cf,A-693
c435b35e-a12c-48e7-a9d4-6d422ca26d3c,A-694
86a77247-842e-4ea5-80a6-7a2d5fcfcac0,A-695
6f5a7894-36e1-4d05-a442-773632dee29a,A-696
f6d944b4-c69d-43a7-959c-5eb14d392cd6,A-697
7e88c16a-800b-4c2c-b0b1-6e11e2c01f80,A-698
efb482be-a63a-4cef-be03-24408a49c4db,A-699
73924427-b2e2-4417-a7f9-52dc05e0efc7,A-700
4766602d-9de2-4a27-84d3-034f7354b598,A-701
2cc2b75d-be90-4f1e-a2a2-bc419616f72d,A-702
70ed9cfa-bbc0-4516-885d-ecb87bd01273,A-703
56b71563-683d-4e32-bdcb-c6cfd7a415ea,A-704
400580da-bdcf-4306-97f1-db918f57ca16,A-705
b6cbd545-3adc-44be-a9d1-4feb00a8fb43,A-706
b6c0bde4-e5db-4f90-bed2-c6eb0755befa,A-707
6bb56464-7173-4838-9030-4b9abc47ee1e,A-708
454eba28-667c-468e-ba7b-f9677be51cf9,A-709
0860bf84-4576-426e-8c58-f73df8d54f9e,A-710
b385e562-6a31-48e4-b3c4-0aad85cddfbf,A-711
1ec899ad-4d6a-4d45-b1d6-69418c39466a,A-712
29c8bb75-7fb3-4a95-a467-c25bdf37a197,A-713
387d5dff-321b-4aac-a59e-8a5de397ae68,A-714
6b43c2be-7620-454a-a8de-571a2be12a89,A-715
d36fb5c0-c759-4882-9ffd-da0db2b8056b,A-716
3fbff9b4-290b-4bfd-a584-dcad53ad73c1,A-717
86b9f536-cfb8-419b-ae4b-3cbc80ba55ae,A-718
8af08690-c4c8-4a61-8549-cb44e76bf2c1,A-719
559c4b56-a1a7-45e9-ade7-8b0c17149aae,A-720
c93e4e74-90d7-4788-a648-0deca621aea0,A-721
87271a63-ea2e-4cd9-ae69-81913600cd79,A-722
82f94c5c-8c5b-404a-8ec8-a7dabede838b,A-723
81eb5af4-b678-4415-a434-2b5a85536cfa,A-724
2a1ce8a8-ef04-46b9-8075-e4c64d380c78,A-725
02cd48ca-93ad-445f-b9e4-323dd523880b,A-726
89f037d5-8fa8-47c0-9636-50a08808111e,A-727
eb61eac8-279a-48bd-bd1e-df2ef0e83548,A-728
f679e385-56a3-4662-a29b-e2638448868b,A-729
3e3f2dd0-05de-4214-b54d-d30e033dd713,A-730
89d21df5-c324-4b33-a0b4-1f3f77829eec,A-731
fe22d237-5bc7-4e69-b591-2052df625034,A-732
a618cc69-7174-4283-8545-bfdaf4737f7a,A-733
97d807ff-f42b-4084-96cb-50022c9a96e4,A-734
319c07c8-fbfc-40dc-85bc-b0318799a637,A-735
bd8f2444-7faa-4551-92c0-600a7de94c0d,A-736
ba27f408-43a4-45a7-983c-b257b08f6527,A-737
fe3bc960-36de-4893-a26a-76fd37d059a9,A-738
a656d684-8cfd-4425-a527-b2ec0fd9efb9,A-739
c3b45d18-59f7-49dd-98d4-f4c9bcc425b0,A-740
b184827e-0ad1-4898-9f8f-27a48a97d7c0,A-741
45321afc-9237-4a0a-a63d-408703208a0b,A-742
838f7547-2084-4585-a7a9-a4c1e6549ac7,A-743
02a93636-bb29-46f8-b1a3-763854c560ba,A-744
97444a71-0f95-4732-a529-1a88f7ef2e2b,A-745
b6f9c01c-d74a-452c-b59a-4598c80f6674,A-746
0cbb3a58-2132-44f3-a164-197b8a7f9cf3,A-747
a480f673-4bc1-4b4e-b56b-d98ae51a9f17,A-748
322a7958-a881-4c3a-b821-adbc69f73afb,A-749
31696a10-ba02-408a-b4f0-87f74f480179,A-750
50aee4a8-41b9-4d5d-ad6f-1c8750c9d832,A-751
eb6bba52-34a1-4b21-a119-11ca64032bb5,A-752
8fd13942-eff5-4a30-b004-0935a2175191,A-753
2ebef928-d4ee-49c8-89b5-94f4876b3e39,A-754
05864342-158c-4da4-9bdd-27a5d2dc4809,A-755
4d96b072-ff2d-4807-95c4-3e63df674af9,A-756
400d813a-25b5-4a60-92c1-7853bc4e620b,A-757
457792da-51e5-4dee-907e-431318292c01,A-758
1a254904-27d6-43fd-b091-6c1bb87e72e8,A-759
7010f69c-f7b8-420a-9eed-dd5bbbb55e9d,A-760
7336e2c7-5f1e-45c8-824d-1af6256ca5f6,A-761
05199597-fc86-412f-82c8-3e0ee3c50aa5,A-762
939ed1ee-4645-48ef-ba00-edeaa1a82ad7,A-763
75c583a3-c591-4189-b0ab-9ab02cbf556a,A-764
cdba636f-38a6-4bf7-8fb8-65fc295b3862,A-765
091c3da8-5f88-429e-8a54-a1581c292c54,A-766
7806e38d-d1f7-4a47-819d-05d1a92ac70e,A-767
169ebbba-1f16-498b-8f3a-956ecd58e83a,A-768
a422c868-78f2-4965-9bdc-a9c8b15aba87,A-769
7725320e-91a4-47f4-b4ea-b1d4e0b6ea15,A-770
273ab042-462a-41e5-ad24-99c01ca0e2ea,A-771
3412d066-63f8-4912-9670-de9e6332e47a,A-772
31f36f21-49d3-4b42-8593-fab4636ed09a,A-773
82d31cb1-aa33-4436-8653-ead2527f4c03,A-774
7a5326a3-e0b2-441b-b168-355f959c6a5a,A-775
7fa11ce1-19dc-4f09-9482-06a51a86d7bc,A-776
aaeed7ee-5ab5-40d1-8a96-af3d68169817,A-777
1751aab8-cee1-424e-9384-e3277688fefb,A-778
7464085c-817c-4553-ac6e-abf40934be0d,A-779
14dcb3d0-98d6-4aab-b679-d53bf9737218,A-780
18db6bf9-77df-456d-b9d9-3e4e88a3fc04,A-781
b7b1129e-c52b-4c0d-be20-5063df42604c,A-782
c8ac1f32-8251-4ec8-a3d3-5a714c2c6793,A-783
491b5bb7-02e5-43e1-97c7-1e7ca78fa0a4,A-784
b29f2578-06c1-433b-9831-5433a552b04f,A-785
620ed784-5898-4a90-87bf-9647c6a02084,A-786
c008c7c3-55c4-4172-a175-5d5c7baf4757,A-787
71e51bbe-0f60-4e55-ae95-7f67427707e5,A-788
0696474f-38e1-46d7-a867-5df9b978dcb0,A-789
c923a9d5-b952-4c92-a98c-00d16e233498,A-790
5c0cfb45-1ed0-4a6f-b6dd-e387328b11f2,A-791
c0e8c118-ca2a-425c-b79b-a340fe53f195,A-792
de670b4f-af9a-4a9c-b85c-cb443a75ebd9,A-793
edd42cee-3cce-4ef4-9fb5-6bef7f80be3d,A-794
76a26d86-f8c3-4356-8f11-ba87e96bcc46,A-795
ef6dad87-e3eb-4e76-9372-114316bc0c50,A-796
23c639ff-8623-41d6-8b0d-576140c9050e,A-797
8c00f150-3c3f-4c26-befb-efa5adbebb7c,A-798
45cecab8-eb0f-4901-8874-c771f79c135f,A-799
e06d456e-c612-4e31-810e-3bcf5e79e0f8,A-800
8a008e55-8e85-453f-bd53-4860f0d0fc6c,A-801
c41571a7-2288-4aa5-9a8b-a3d94c83f601,A-802
9d8ce847-7d95-4eb8-a28f-51d50085a976,A-803
a2123708-ee7b-4f5e-9d9e-80efbe10c8bc,A-804
297a006e-86bd-4652-aa61-0b009abbfa06,A-805
8a147ad6-9659-42b7-9fcf-fd54bdb3bd48,A-806
67d7ff6b-2950-451b-99b5-2525970a67cb,A-807
3d2c2bed-ceb7-47e2-a423-433084310d02,A-808
6e771947-6aae-4f92-8cf4-ccb848b5fe9f,A-809
243b0b6b-090e-4bbd-b18e-e17bbae5289d,A-810
e81d5e92-2398-41c8-8b2d-048f23d8d69c,A-811
78db6871-e504-4757-b596-486ed5fcf5d2,A-812
60e52717-b80b-46cc-8461-3d378cec4b63,A-813
e85ad0ef-a1fc-4f04-936b-f9b1db9fdd1a,A-814
7e4e8b86-2f7b-44c4-a3cf-8d2f98240580,A-815
6d782e1a-e588-4a59-8450-ee983cfc5b3b,A-816
b8489c49-24ef-4dad-908b-87be07d8c4e7,A-817
ba924a27-4584-41ed-b1e1-4bb861073ce0,A-818
6f00b291-2207-4a3d-a41e-111a1f7ca800,A-819
cd6efe68-feb4-4c88-8e94-8dba834275b4,A-820
7080b2c8-5286-448a-b135-706edacf5635,A-821
ecf4f5d7-f42e-44b0-89ac-fcb3fa19253a,A-822
4ca84b9d-8e52-4b96-a611-d241305b3f6d,A-823
1182a0dd-bd10-4560-9cc0-6b74375a0d89,A-824
6ceb551e-f3d9-450e-8c17-f0842cfb28d5,A-825
77d56d6c-04af-4449-9658-f3f988c524d9,A-826
6b1f0eaf-ec66-43fa-ab83-5c98772cddcd,A-827
39f51605-4bc3-4289-b555-f70d9ecd0cca,A-828
5bdadb76-72e1-45f4-bc44-cfa251488f71,A-829
008e0126-b47f-4ac2-85f3-6b5bb7083560,A-830
1d6520bb-ff2e-4190-ae39-ec8b02b158cf,A-831
e9702a37-6b4e-4b7d-9033-fc5f4c3222ae,A-832
dedee841-9d82-4b2a-817c-53082d20d9d7,A-833
440de699-0925-42df-9d48-8d88ed693ed6,A-834
90cdb55a-40e8-451d-90fc-29fed656e908,A-835
73d95459-7186-4cdb-9baa-9dfbc2fa0408,A-836
c3bdeffc-e2b0-4cb0-8542-59d81200035f,A-837
25d3e3d3-5628-4663-b478-5c187a781c54,A-838
231452fb-d1ce-4ac4-aa93-f0a4542c6967,A-839
e40fac26-67f0-45cd-884c-c0295d427b2d,A-840
0c2597b8-2227-466e-8b63-71da864e734e,A-841
33947d56-f96f-49ce-bb39-d41e386a1a89,A-842
30056201-c343-47bc-9717-7ab745f11d3e,A-843
5e2a329c-9431-4c26-84f4-b25b9e6487c2,A-844
a1d296e0-3609-417c-ae0b-e586b7167624,A-845
039cecc0-3e80-4111-a2fb-22f68d350429,A-846
e804237c-c877-4a90-82fd-4bced3bbd5d4,A-847
7a9486f9-80f5-4fff-af19-1cdb6d78591a,A-848
eb7738dd-248d-4f58-a433-26c130627ccc,A-849
5fe1b58b-2eba-4429-94eb-9c7e819dd3dc,A-850
4b93e5af-5fe9-4cdb-a71e-9ccec39af312,A-851
187bcd68-1916-4d15-b92f-5c3231a64d7f,A-852
0e0b1fbd-f4e6-47be-8799-7e242a909c8b,A-853
6ea65cfd-4d91-41fd-a99a-e65cd4060aa4,A-854
daa96d9d-70cf-42b0-aecf-9ceb3d90c43e,A-855
217d58e1-f14b-4f41-8a27-d9878e688309,A-856
e093630e-acd7-436d-8ab8-9e9829187e53,A-857
0fbe70f7-45c1-4ffd-ba41-b7d2d257fcbb,A-858
8d64a97c-23d7-4961-adae-8e120003044c,A-859
7e9be3ae-3c62-4175-9ecd-3a9e97658020,A-860
4cec336e-0d6a-41a3-b821-91c36a70d7d5,A-861
e3c275b9-a94e-410f-af2c-7b6f6b29dd25,A-862
bdb646be-2987-4060-9543-c46860479bf4,A-863
ceac0810-0261-47e0-8430-b6241f677167,A-864
b1f4b05c-8cbb-4bef-82a9-3942328acc83,A-865
34edcd6b-acc8-4d61-b7a8-832afec0415f,A-866
e4a5ddb7-18f9-4030-8a24-790466b8a8cf,A-867
a48e4973-8054-4776-87b9-62f230a55e39,A-868
f55911b3-1f51-4e57-94de-7bee2708d100,A-869
32a6a4b4-58eb-4b75-8d59-4efa07a4e3ce,A-870
09e8e031-b000-49d3-9124-03101d686d26,A-871
9217e9af-f54d-43f4-af80-c70b978e2bf2,A-872
73cdd679-1289-4f78-9ec1-cfb96e9d5559,A-873
601bb2c7-aabb-46c9-974d-438d20300802,A-874
2d3e2dc5-c095-4d4b-a76a-450a3d0878ad,A-875
21391787-7f9b-4c7a-abce-157c69f44c9c,A-876
3f41619e-0777-4302-914d-e726879a8920,A-877
3ef77fab-2e83-4891-a86f-cd424375a05d,A-878
d6bbe834-43ba-4f2a-90e0-58ab60e81591,A-879
130406c1-dae7-43fd-a27d-2c18f929dcc2,A-880
393bde06-f2d4-4ab3-8abe-96c3122f2675,A-881
1d6112b1-e987-43e8-8dc9-292beaa3cda2,A-882
a1e8846b-c86b-47f6-8cec-2302a3a54507,A-883
5ed38b77-dcb1-4663-8cd4-8416dc7900c2,A-884
7ca2b050-5420-462e-b112-f62cf7d79aa8,A-885
15c6f07f-a78f-449e-8815-f340cc9e5f1e,A-886
cb59f541-732a-4a8d-9deb-8c836092f103,A-887
d6a24e45-5bf4-4f1f-934e-fba57e9ec8fa,A-888
ca07da9a-a0c7-4615-acaf-2115a274dfd5,A-889
b253c6f0-d931-4985-beb3-3e5da8a4c577,A-890
8ce63efa-535a-48c0-92ba-845327722c6e,A-891
0ac257af-599b-4495-b9ee-bbbc019b0b2a,A-892
a82e242a-79ba-4390-9fcb-8a83c21634db,A-893
32586ae1-3373-4de0-85e8-18d6796d1252,A-894
03773635-972f-4843-8c1a-69d7dbe436e5,A-895
37ef3b18-d557-4e1b-b2d6-50e752a3696e,A-896
12cf677a-bf35-4280-b5e9-fb78be630365,A-897
bf6d3da1-2186-4c0b-8e1c-37f482c262cf,A-898
5b157c35-9e7d-4775-8c93-592aa6427d3b,A-899
